snapshot_date,ing_id,ing_name,percentage_stock_remaining,reorder_flag
2023-02-25,ing027,"Green Chilli",100.00,OK
2023-02-25,ing028,"Grilled Pineapple",76.92,OK
2023-02-25,ing029,"Pulled Pork",70.00,OK
2023-02-25,ing030,"Truffle Fries",69.23,OK
2023-02-25,ing031,Parmesan,100.00,OK
2023-02-25,ing032,"Cauliflower Florets",63.64,OK
2023-02-25,ing033,"Buffalo Sauce",93.33,OK
2023-02-25,ing034,Ranch,100.00,OK
2023-02-25,ing035,"Garlic Knots",81.82,OK
2023-02-25,ing036,Kale,100.00,OK
2023-02-25,ing037,Spinach,68.42,OK
2023-02-25,ing038,Avocado,100.00,OK
2023-02-25,ing039,"Mixed Seeds",100.00,OK
2023-02-25,ing040,"Caramel Filling",62.50,OK
2023-02-25,ing041,"Chocolate Syrup",100.00,OK
2023-02-25,ing042,"Espresso Panna Base",69.23,OK
2023-02-25,ing043,"Vanilla Syrup",100.00,OK
2023-02-25,ing044,"Berry Mix",90.91,OK
2023-02-25,ing045,"Oat Crumble",94.44,OK
2023-02-25,ing046,"Mango Sticky Rice Mix",75.00,OK
2023-02-25,ing047,"Cold Brew Coffee",44.00,"Order In-Transit"
2023-02-25,ing048,"Cold Brew Coffee 1.5L",35.42,"Order In-Transit"
2023-02-25,ing050,"Ginger Fizz 1.5L",45.45,"Order In-Transit"
2023-02-25,ing051,"Lime Mint Sparkle 33cl",82.50,OK
2023-02-25,ing052,"Lime Mint Sparkle 1.5L",66.67,OK
2023-02-25,ing053,"Berry Kombucha 33cl",80.77,OK
2023-02-26,ing001,"Flatbread Dough (8-pack)",34.21,"Order In-Transit"
2023-02-26,ing002,"Roasted Red Peppers",100.00,OK
2023-02-26,ing003,"Goat Cheese",73.33,OK
2023-02-26,ing004,"Black Olives",92.59,OK
2023-02-26,ing005,"Sun-Dried Tomatoes",100.00,OK
2023-02-26,ing006,"Spicy Chicken",83.33,OK
2023-02-26,ing007,Jalapenos,80.00,OK
2023-02-26,ing008,"Smoked Gouda",50.00,"Order In-Transit"
2023-02-26,ing009,"Chipotle Sauce",85.00,OK
2023-02-26,ing010,"Wild Mushrooms",11.11,"Order In-Transit"
2023-02-26,ing011,"Truffle Oil",37.50,"Order In-Transit"
2023-02-26,ing012,Mozzarella,62.50,OK
2023-02-26,ing013,"Fresh Spinach",58.82,"Re-Order Required"
2023-02-26,ing014,"Italian Sausage",69.23,OK
2023-02-26,ing015,"Roasted Garlic",78.95,OK
2023-02-26,ing016,"Red Onion",53.85,"Order In-Transit"
2023-02-26,ing017,"Fresh Basil",80.00,OK
2023-02-26,ing018,"Smoked Salmon",-88.89,"Order In-Transit"
2023-02-26,ing019,"Dill Cream Cheese",57.14,"Re-Order Required"
2023-02-26,ing020,Capers,81.82,OK
2023-02-26,ing021,Arugula,88.24,OK
2023-02-26,ing022,"BBQ Brisket",72.73,OK
2023-02-26,ing023,"Cheddar Cheese",56.25,"Order In-Transit"
2023-02-26,ing024,"BBQ Sauce",88.89,OK
2023-02-26,ing025,"Tandoori Chicken",100.00,OK
2023-02-26,ing026,"Mint Yogurt",85.71,OK
2023-02-26,ing027,"Green Chilli",100.00,OK
2023-02-26,ing028,"Grilled Pineapple",69.23,OK
2023-02-26,ing029,"Pulled Pork",50.00,"Re-Order Required"
2023-02-26,ing030,"Truffle Fries",65.38,OK
2023-02-26,ing031,Parmesan,100.00,OK
2023-02-26,ing035,"Garlic Knots",78.79,OK
2023-02-26,ing042,"Espresso Panna Base",69.23,OK
2023-02-26,ing043,"Vanilla Syrup",100.00,OK
2023-02-26,ing044,"Berry Mix",90.91,OK
2023-02-26,ing045,"Oat Crumble",94.44,OK
2023-02-26,ing046,"Mango Sticky Rice Mix",70.00,OK
2023-02-26,ing047,"Cold Brew Coffee",33.33,"Order In-Transit"
2023-02-26,ing049,"Ginger Fizz 33cl",45.12,"Order In-Transit"
2023-02-26,ing050,"Ginger Fizz 1.5L",32.73,"Order In-Transit"
2023-02-26,ing051,"Lime Mint Sparkle 33cl",70.00,OK
2023-02-26,ing052,"Lime Mint Sparkle 1.5L",59.26,"Re-Order Required"
2023-02-26,ing053,"Berry Kombucha 33cl",74.36,OK
2023-02-26,ing054,"Berry Kombucha 1.5L",50.00,"Order In-Transit"
2023-02-27,ing001,"Flatbread Dough (8-pack)",23.68,"Order In-Transit"
2023-02-27,ing002,"Roasted Red Peppers",100.00,OK
2023-02-27,ing003,"Goat Cheese",73.33,OK
2023-02-27,ing004,"Black Olives",92.59,OK
2023-02-27,ing005,"Sun-Dried Tomatoes",100.00,OK
2023-02-27,ing006,"Spicy Chicken",83.33,OK
2023-02-27,ing007,Jalapenos,76.00,OK
2023-02-27,ing008,"Smoked Gouda",92.86,OK
2023-02-27,ing009,"Chipotle Sauce",85.00,OK
2023-02-27,ing010,"Wild Mushrooms",44.44,"Re-Order Required"
2023-02-27,ing011,"Truffle Oil",62.50,OK
2023-02-27,ing012,Mozzarella,58.33,"Re-Order Required"
2023-02-27,ing013,"Fresh Spinach",58.82,"Order In-Transit"
2023-02-27,ing014,"Italian Sausage",61.54,OK
2023-02-27,ing015,"Roasted Garlic",78.95,OK
2023-02-27,ing016,"Red Onion",50.00,"Order In-Transit"
2023-02-27,ing017,"Fresh Basil",80.00,OK
2023-02-27,ing018,"Smoked Salmon",-133.33,"Order In-Transit"
2023-02-27,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2023-02-27,ing020,Capers,81.82,OK
2023-02-27,ing021,Arugula,88.24,OK
2023-02-27,ing022,"BBQ Brisket",63.64,OK
2023-02-27,ing023,"Cheddar Cheese",56.25,"Order In-Transit"
2023-02-27,ing024,"BBQ Sauce",88.89,OK
2023-02-27,ing025,"Tandoori Chicken",91.67,OK
2023-02-27,ing026,"Mint Yogurt",85.71,OK
2023-02-27,ing027,"Green Chilli",100.00,OK
2023-02-27,ing028,"Grilled Pineapple",69.23,OK
2023-02-27,ing029,"Pulled Pork",40.00,"Order In-Transit"
2023-02-27,ing030,"Truffle Fries",61.54,OK
2023-02-27,ing031,Parmesan,100.00,OK
2023-02-27,ing032,"Cauliflower Florets",59.09,"Re-Order Required"
2023-02-27,ing033,"Buffalo Sauce",93.33,OK
2023-02-27,ing034,Ranch,100.00,OK
2023-02-27,ing035,"Garlic Knots",75.76,OK
2023-02-27,ing036,Kale,100.00,OK
2023-02-27,ing037,Spinach,68.42,OK
2023-02-27,ing038,Avocado,100.00,OK
2023-02-27,ing039,"Mixed Seeds",100.00,OK
2023-02-27,ing040,"Caramel Filling",56.25,"Order In-Transit"
2023-02-27,ing041,"Chocolate Syrup",100.00,OK
2023-02-27,ing042,"Espresso Panna Base",69.23,OK
2023-02-27,ing043,"Vanilla Syrup",100.00,OK
2023-02-27,ing044,"Berry Mix",90.91,OK
2023-02-27,ing045,"Oat Crumble",94.44,OK
2023-02-27,ing046,"Mango Sticky Rice Mix",60.00,"Re-Order Required"
2023-02-27,ing048,"Cold Brew Coffee 1.5L",85.42,OK
2023-02-27,ing049,"Ginger Fizz 33cl",81.71,OK
2023-02-27,ing050,"Ginger Fizz 1.5L",63.64,OK
2023-02-27,ing051,"Lime Mint Sparkle 33cl",55.00,"Re-Order Required"
2023-02-27,ing052,"Lime Mint Sparkle 1.5L",51.85,"Order In-Transit"
2023-02-27,ing053,"Berry Kombucha 33cl",66.67,OK
2023-02-27,ing054,"Berry Kombucha 1.5L",88.46,OK
2023-02-28,ing001,"Flatbread Dough (8-pack)",55.26,"Re-Order Required"
2023-02-28,ing002,"Roasted Red Peppers",100.00,OK
2023-02-28,ing003,"Goat Cheese",66.67,OK
2023-02-28,ing004,"Black Olives",88.89,OK
2023-02-28,ing005,"Sun-Dried Tomatoes",100.00,OK
2023-02-28,ing006,"Spicy Chicken",75.00,OK
2023-02-28,ing007,Jalapenos,68.00,OK
2023-02-28,ing008,"Smoked Gouda",85.71,OK
2023-02-28,ing009,"Chipotle Sauce",80.00,OK
2023-02-28,ing010,"Wild Mushrooms",38.89,"Order In-Transit"
2023-02-28,ing011,"Truffle Oil",50.00,"Order In-Transit"
2023-02-28,ing012,Mozzarella,54.17,"Order In-Transit"
2023-02-28,ing013,"Fresh Spinach",100.00,OK
2023-02-28,ing014,"Italian Sausage",53.85,"Order In-Transit"
2023-02-28,ing015,"Roasted Garlic",78.95,OK
2023-02-28,ing016,"Red Onion",84.62,OK
2023-02-28,ing017,"Fresh Basil",80.00,OK
2023-02-28,ing018,"Smoked Salmon",-177.78,"Order In-Transit"
2023-02-28,ing019,"Dill Cream Cheese",42.86,"Order In-Transit"
2023-02-28,ing020,Capers,81.82,OK
2023-02-28,ing021,Arugula,88.24,OK
2023-02-28,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2023-02-28,ing023,"Cheddar Cheese",87.50,OK
2023-02-28,ing024,"BBQ Sauce",88.89,OK
2023-02-28,ing025,"Tandoori Chicken",83.33,OK
2023-02-28,ing026,"Mint Yogurt",85.71,OK
2023-02-28,ing027,"Green Chilli",100.00,OK
2023-02-28,ing028,"Grilled Pineapple",61.54,OK
2023-02-28,ing029,"Pulled Pork",30.00,"Order In-Transit"
2023-02-28,ing032,"Cauliflower Florets",54.55,"Order In-Transit"
2023-02-28,ing033,"Buffalo Sauce",93.33,OK
2023-02-28,ing034,Ranch,100.00,OK
2023-02-28,ing035,"Garlic Knots",72.73,OK
2023-02-28,ing036,Kale,100.00,OK
2023-02-28,ing037,Spinach,68.42,OK
2023-02-28,ing038,Avocado,100.00,OK
2023-02-28,ing039,"Mixed Seeds",100.00,OK
2023-02-28,ing040,"Caramel Filling",56.25,"Order In-Transit"
2023-02-28,ing041,"Chocolate Syrup",100.00,OK
2023-02-28,ing042,"Espresso Panna Base",69.23,OK
2023-02-28,ing043,"Vanilla Syrup",100.00,OK
2023-02-28,ing044,"Berry Mix",90.91,OK
2023-02-28,ing045,"Oat Crumble",94.44,OK
2023-02-28,ing046,"Mango Sticky Rice Mix",55.00,"Order In-Transit"
2023-02-28,ing048,"Cold Brew Coffee 1.5L",68.75,OK
2023-02-28,ing049,"Ginger Fizz 33cl",78.05,OK
2023-02-28,ing050,"Ginger Fizz 1.5L",52.73,"Re-Order Required"
2023-02-28,ing051,"Lime Mint Sparkle 33cl",52.50,"Order In-Transit"
2023-02-28,ing052,"Lime Mint Sparkle 1.5L",44.44,"Order In-Transit"
2023-02-28,ing053,"Berry Kombucha 33cl",64.10,OK
2023-02-28,ing054,"Berry Kombucha 1.5L",80.77,OK
2023-03-01,ing001,"Flatbread Dough (8-pack)",44.74,"Order In-Transit"
2023-03-01,ing002,"Roasted Red Peppers",100.00,OK
2023-03-01,ing003,"Goat Cheese",66.67,OK
2023-03-01,ing004,"Black Olives",88.89,OK
2023-03-01,ing005,"Sun-Dried Tomatoes",100.00,OK
2023-03-01,ing006,"Spicy Chicken",66.67,OK
2023-03-01,ing007,Jalapenos,60.00,"Re-Order Required"
2023-03-01,ing008,"Smoked Gouda",78.57,OK
2023-03-01,ing009,"Chipotle Sauce",80.00,OK
2023-03-01,ing011,"Truffle Oil",87.50,OK
2023-03-01,ing012,Mozzarella,54.17,"Order In-Transit"
2023-03-01,ing014,"Italian Sausage",84.62,OK
2023-03-01,ing015,"Roasted Garlic",73.68,OK
2023-03-01,ing016,"Red Onion",80.77,OK
2023-03-01,ing017,"Fresh Basil",80.00,OK
2023-03-01,ing018,"Smoked Salmon",-77.78,"Re-Order Required"
2023-03-01,ing019,"Dill Cream Cheese",71.43,OK
2023-03-01,ing020,Capers,72.73,OK
2023-03-01,ing021,Arugula,82.35,OK
2023-03-01,ing022,"BBQ Brisket",81.82,OK
2023-03-01,ing023,"Cheddar Cheese",81.25,OK
2023-03-01,ing024,"BBQ Sauce",88.89,OK
2023-03-01,ing025,"Tandoori Chicken",75.00,OK
2023-03-01,ing026,"Mint Yogurt",85.71,OK
2023-03-01,ing027,"Green Chilli",100.00,OK
2023-03-01,ing028,"Grilled Pineapple",53.85,"Order In-Transit"
2023-03-01,ing029,"Pulled Pork",60.00,"Re-Order Required"
2023-03-01,ing030,"Truffle Fries",57.69,"Order In-Transit"
2023-03-01,ing031,Parmesan,100.00,OK
2023-03-01,ing032,"Cauliflower Florets",54.55,"Order In-Transit"
2023-03-01,ing033,"Buffalo Sauce",93.33,OK
2023-03-01,ing034,Ranch,100.00,OK
2023-03-01,ing035,"Garlic Knots",66.67,OK
2023-03-01,ing036,Kale,100.00,OK
2023-03-01,ing037,Spinach,63.16,OK
2023-03-01,ing038,Avocado,100.00,OK
2023-03-01,ing039,"Mixed Seeds",100.00,OK
2023-03-01,ing040,"Caramel Filling",87.50,OK
2023-03-01,ing041,"Chocolate Syrup",100.00,OK
2023-03-01,ing042,"Espresso Panna Base",69.23,OK
2023-03-01,ing043,"Vanilla Syrup",100.00,OK
2023-03-01,ing044,"Berry Mix",86.36,OK
2023-03-01,ing045,"Oat Crumble",88.89,OK
2023-03-01,ing047,"Cold Brew Coffee",72.00,OK
2023-03-01,ing048,"Cold Brew Coffee 1.5L",58.33,"Re-Order Required"
2023-03-01,ing049,"Ginger Fizz 33cl",71.95,OK
2023-03-01,ing052,"Lime Mint Sparkle 1.5L",79.63,OK
2023-03-01,ing053,"Berry Kombucha 33cl",41.03,"Re-Order Required"
2023-03-01,ing054,"Berry Kombucha 1.5L",67.31,OK
2023-03-02,ing001,"Flatbread Dough (8-pack)",23.68,"Order In-Transit"
2023-03-02,ing002,"Roasted Red Peppers",100.00,OK
2023-03-02,ing003,"Goat Cheese",60.00,"Re-Order Required"
2023-03-02,ing004,"Black Olives",88.89,OK
2023-03-02,ing005,"Sun-Dried Tomatoes",100.00,OK
2023-03-02,ing006,"Spicy Chicken",58.33,"Re-Order Required"
2023-03-02,ing007,Jalapenos,56.00,"Order In-Transit"
2023-03-02,ing008,"Smoked Gouda",71.43,OK
2023-03-02,ing009,"Chipotle Sauce",75.00,OK
2023-03-02,ing010,"Wild Mushrooms",27.78,"Order In-Transit"
2023-03-02,ing011,"Truffle Oil",62.50,OK
2023-03-02,ing012,Mozzarella,91.67,OK
2023-03-02,ing013,"Fresh Spinach",94.12,OK
2023-03-02,ing014,"Italian Sausage",69.23,OK
2023-03-02,ing015,"Roasted Garlic",68.42,OK
2023-03-02,ing016,"Red Onion",76.92,OK
2023-03-02,ing017,"Fresh Basil",80.00,OK
2023-03-02,ing018,"Smoked Salmon",-88.89,"Order In-Transit"
2023-03-02,ing019,"Dill Cream Cheese",71.43,OK
2023-03-02,ing020,Capers,72.73,OK
2023-03-02,ing021,Arugula,82.35,OK
2023-03-02,ing022,"BBQ Brisket",72.73,OK
2023-03-02,ing023,"Cheddar Cheese",75.00,OK
2023-03-02,ing024,"BBQ Sauce",88.89,OK
2023-03-02,ing025,"Tandoori Chicken",75.00,OK
2023-03-02,ing026,"Mint Yogurt",85.71,OK
2023-03-02,ing027,"Green Chilli",100.00,OK
2023-03-02,ing028,"Grilled Pineapple",53.85,"Order In-Transit"
2023-03-02,ing029,"Pulled Pork",60.00,"Order In-Transit"
2023-03-02,ing030,"Truffle Fries",53.85,"Order In-Transit"
2023-03-02,ing031,Parmesan,100.00,OK
2023-03-02,ing035,"Garlic Knots",63.64,OK
2023-03-02,ing036,Kale,100.00,OK
2023-03-02,ing037,Spinach,57.89,"Re-Order Required"
2023-03-02,ing038,Avocado,100.00,OK
2023-03-02,ing039,"Mixed Seeds",100.00,OK
2023-03-02,ing040,"Caramel Filling",87.50,OK
2023-03-02,ing041,"Chocolate Syrup",100.00,OK
2023-03-02,ing042,"Espresso Panna Base",61.54,OK
2023-03-02,ing043,"Vanilla Syrup",100.00,OK
2023-03-02,ing046,"Mango Sticky Rice Mix",95.00,OK
2023-03-02,ing048,"Cold Brew Coffee 1.5L",35.42,"Order In-Transit"
2023-03-02,ing051,"Lime Mint Sparkle 33cl",96.25,OK
2023-03-02,ing052,"Lime Mint Sparkle 1.5L",68.52,OK
2023-03-02,ing053,"Berry Kombucha 33cl",38.46,"Order In-Transit"
2023-03-02,ing054,"Berry Kombucha 1.5L",59.62,"Re-Order Required"
2023-03-03,ing001,"Flatbread Dough (8-pack)",10.53,"Order In-Transit"
2023-03-03,ing002,"Roasted Red Peppers",100.00,OK
2023-03-03,ing003,"Goat Cheese",60.00,"Order In-Transit"
2023-03-03,ing004,"Black Olives",88.89,OK
2023-03-03,ing005,"Sun-Dried Tomatoes",100.00,OK
2023-03-03,ing006,"Spicy Chicken",50.00,"Order In-Transit"
2023-03-03,ing007,Jalapenos,48.00,"Order In-Transit"
2023-03-03,ing008,"Smoked Gouda",64.29,OK
2023-03-03,ing009,"Chipotle Sauce",70.00,OK
2023-03-03,ing010,"Wild Mushrooms",27.78,"Order In-Transit"
2023-03-03,ing011,"Truffle Oil",62.50,OK
2023-03-03,ing012,Mozzarella,87.50,OK
2023-03-03,ing013,"Fresh Spinach",94.12,OK
2023-03-03,ing014,"Italian Sausage",53.85,"Re-Order Required"
2023-03-03,ing015,"Roasted Garlic",63.16,OK
2023-03-03,ing016,"Red Onion",73.08,OK
2023-03-03,ing017,"Fresh Basil",80.00,OK
2023-03-03,ing018,"Smoked Salmon",-111.11,"Order In-Transit"
2023-03-03,ing019,"Dill Cream Cheese",64.29,OK
2023-03-03,ing020,Capers,72.73,OK
2023-03-03,ing021,Arugula,82.35,OK
2023-03-03,ing022,"BBQ Brisket",63.64,OK
2023-03-03,ing023,"Cheddar Cheese",75.00,OK
2023-03-03,ing024,"BBQ Sauce",88.89,OK
2023-03-03,ing025,"Tandoori Chicken",75.00,OK
2023-03-03,ing026,"Mint Yogurt",85.71,OK
2023-03-03,ing027,"Green Chilli",100.00,OK
2023-03-03,ing028,"Grilled Pineapple",76.92,OK
2023-03-03,ing029,"Pulled Pork",30.00,"Order In-Transit"
2023-03-03,ing032,"Cauliflower Florets",95.45,OK
2023-03-03,ing033,"Buffalo Sauce",93.33,OK
2023-03-03,ing034,Ranch,100.00,OK
2023-03-03,ing036,Kale,95.00,OK
2023-03-03,ing037,Spinach,47.37,"Order In-Transit"
2023-03-03,ing038,Avocado,93.33,OK
2023-03-03,ing039,"Mixed Seeds",94.12,OK
2023-03-03,ing040,"Caramel Filling",81.25,OK
2023-03-03,ing041,"Chocolate Syrup",100.00,OK
2023-03-03,ing042,"Espresso Panna Base",61.54,OK
2023-03-03,ing043,"Vanilla Syrup",100.00,OK
2023-03-03,ing044,"Berry Mix",86.36,OK
2023-03-03,ing045,"Oat Crumble",88.89,OK
2023-03-03,ing046,"Mango Sticky Rice Mix",95.00,OK
2023-03-03,ing047,"Cold Brew Coffee",56.00,"Re-Order Required"
2023-03-03,ing048,"Cold Brew Coffee 1.5L",58.33,"Re-Order Required"
2023-03-03,ing049,"Ginger Fizz 33cl",64.63,OK
2023-03-03,ing050,"Ginger Fizz 1.5L",98.18,OK
2023-03-03,ing051,"Lime Mint Sparkle 33cl",88.75,OK
2023-03-03,ing052,"Lime Mint Sparkle 1.5L",55.56,"Re-Order Required"
2023-03-03,ing053,"Berry Kombucha 33cl",32.05,"Order In-Transit"
2023-03-03,ing054,"Berry Kombucha 1.5L",55.77,"Order In-Transit"
2023-03-04,ing001,"Flatbread Dough (8-pack)",-13.16,"Order In-Transit"
2023-03-04,ing002,"Roasted Red Peppers",95.45,OK
2023-03-04,ing003,"Goat Cheese",86.67,OK
2023-03-04,ing004,"Black Olives",85.19,OK
2023-03-04,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-03-04,ing006,"Spicy Chicken",83.33,OK
2023-03-04,ing007,Jalapenos,80.00,OK
2023-03-04,ing008,"Smoked Gouda",57.14,"Re-Order Required"
2023-03-04,ing009,"Chipotle Sauce",65.00,OK
2023-03-04,ing010,"Wild Mushrooms",16.67,"Order In-Transit"
2023-03-04,ing011,"Truffle Oil",75.00,OK
2023-03-04,ing012,Mozzarella,83.33,OK
2023-03-04,ing013,"Fresh Spinach",88.24,OK
2023-03-04,ing014,"Italian Sausage",46.15,"Order In-Transit"
2023-03-04,ing015,"Roasted Garlic",63.16,OK
2023-03-04,ing016,"Red Onion",69.23,OK
2023-03-04,ing017,"Fresh Basil",80.00,OK
2023-03-04,ing018,"Smoked Salmon",-144.44,"Order In-Transit"
2023-03-04,ing019,"Dill Cream Cheese",57.14,"Re-Order Required"
2023-03-04,ing020,Capers,72.73,OK
2023-03-04,ing021,Arugula,82.35,OK
2023-03-04,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2023-03-04,ing023,"Cheddar Cheese",68.75,OK
2023-03-04,ing024,"BBQ Sauce",88.89,OK
2023-03-04,ing028,"Grilled Pineapple",69.23,OK
2023-03-04,ing029,"Pulled Pork",60.00,"Re-Order Required"
2023-03-04,ing030,"Truffle Fries",88.46,OK
2023-03-04,ing031,Parmesan,100.00,OK
2023-03-04,ing032,"Cauliflower Florets",90.91,OK
2023-03-04,ing033,"Buffalo Sauce",93.33,OK
2023-03-04,ing034,Ranch,100.00,OK
2023-03-04,ing035,"Garlic Knots",60.61,OK
2023-03-04,ing036,Kale,95.00,OK
2023-03-04,ing037,Spinach,47.37,"Order In-Transit"
2023-03-04,ing038,Avocado,93.33,OK
2023-03-04,ing039,"Mixed Seeds",94.12,OK
2023-03-04,ing042,"Espresso Panna Base",53.85,"Order In-Transit"
2023-03-04,ing043,"Vanilla Syrup",100.00,OK
2023-03-04,ing044,"Berry Mix",81.82,OK
2023-03-04,ing045,"Oat Crumble",88.89,OK
2023-03-04,ing046,"Mango Sticky Rice Mix",95.00,OK
2023-03-04,ing047,"Cold Brew Coffee",49.33,"Order In-Transit"
2023-03-04,ing048,"Cold Brew Coffee 1.5L",50.00,"Order In-Transit"
2023-03-04,ing049,"Ginger Fizz 33cl",63.41,OK
2023-03-04,ing050,"Ginger Fizz 1.5L",94.55,OK
2023-03-04,ing051,"Lime Mint Sparkle 33cl",85.00,OK
2023-03-04,ing052,"Lime Mint Sparkle 1.5L",48.15,"Order In-Transit"
2023-03-04,ing053,"Berry Kombucha 33cl",83.33,OK
2023-03-04,ing054,"Berry Kombucha 1.5L",48.08,"Order In-Transit"
2023-03-05,ing001,"Flatbread Dough (8-pack)",15.79,"Re-Order Required"
2023-03-05,ing002,"Roasted Red Peppers",95.45,OK
2023-03-05,ing003,"Goat Cheese",80.00,OK
2023-03-05,ing004,"Black Olives",81.48,OK
2023-03-05,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-03-05,ing006,"Spicy Chicken",83.33,OK
2023-03-05,ing007,Jalapenos,80.00,OK
2023-03-05,ing008,"Smoked Gouda",57.14,"Order In-Transit"
2023-03-05,ing009,"Chipotle Sauce",65.00,OK
2023-03-05,ing010,"Wild Mushrooms",5.56,"Order In-Transit"
2023-03-05,ing011,"Truffle Oil",50.00,"Re-Order Required"
2023-03-05,ing012,Mozzarella,79.17,OK
2023-03-05,ing013,"Fresh Spinach",82.35,OK
2023-03-05,ing014,"Italian Sausage",84.62,OK
2023-03-05,ing015,"Roasted Garlic",63.16,OK
2023-03-05,ing016,"Red Onion",65.38,OK
2023-03-05,ing017,"Fresh Basil",80.00,OK
2023-03-05,ing018,"Smoked Salmon",0.00,"Re-Order Required"
2023-03-05,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2023-03-05,ing020,Capers,72.73,OK
2023-03-05,ing021,Arugula,82.35,OK
2023-03-05,ing022,"BBQ Brisket",81.82,OK
2023-03-05,ing023,"Cheddar Cheese",62.50,OK
2023-03-05,ing024,"BBQ Sauce",88.89,OK
2023-03-05,ing025,"Tandoori Chicken",75.00,OK
2023-03-05,ing026,"Mint Yogurt",85.71,OK
2023-03-05,ing027,"Green Chilli",100.00,OK
2023-03-05,ing028,"Grilled Pineapple",69.23,OK
2023-03-05,ing029,"Pulled Pork",50.00,"Order In-Transit"
2023-03-05,ing032,"Cauliflower Florets",90.91,OK
2023-03-05,ing033,"Buffalo Sauce",93.33,OK
2023-03-05,ing034,Ranch,100.00,OK
2023-03-05,ing035,"Garlic Knots",60.61,OK
2023-03-05,ing036,Kale,95.00,OK
2023-03-05,ing037,Spinach,84.21,OK
2023-03-05,ing038,Avocado,93.33,OK
2023-03-05,ing039,"Mixed Seeds",94.12,OK
2023-03-05,ing040,"Caramel Filling",75.00,OK
2023-03-05,ing041,"Chocolate Syrup",100.00,OK
2023-03-05,ing042,"Espresso Panna Base",46.15,"Order In-Transit"
2023-03-05,ing043,"Vanilla Syrup",100.00,OK
2023-03-05,ing044,"Berry Mix",77.27,OK
2023-03-05,ing045,"Oat Crumble",83.33,OK
2023-03-05,ing046,"Mango Sticky Rice Mix",90.00,OK
2023-03-05,ing047,"Cold Brew Coffee",36.00,"Order In-Transit"
2023-03-05,ing048,"Cold Brew Coffee 1.5L",79.17,OK
2023-03-05,ing049,"Ginger Fizz 33cl",54.88,"Re-Order Required"
2023-03-05,ing050,"Ginger Fizz 1.5L",85.45,OK
2023-03-05,ing051,"Lime Mint Sparkle 33cl",80.00,OK
2023-03-05,ing052,"Lime Mint Sparkle 1.5L",40.74,"Order In-Transit"
2023-03-05,ing053,"Berry Kombucha 33cl",78.21,OK
2023-03-05,ing054,"Berry Kombucha 1.5L",80.77,OK
2023-03-06,ing001,"Flatbread Dough (8-pack)",2.63,"Order In-Transit"
2023-03-06,ing002,"Roasted Red Peppers",95.45,OK
2023-03-06,ing003,"Goat Cheese",80.00,OK
2023-03-06,ing004,"Black Olives",81.48,OK
2023-03-06,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-03-06,ing006,"Spicy Chicken",75.00,OK
2023-03-06,ing007,Jalapenos,76.00,OK
2023-03-06,ing008,"Smoked Gouda",50.00,"Order In-Transit"
2023-03-06,ing009,"Chipotle Sauce",65.00,OK
2023-03-06,ing010,"Wild Mushrooms",61.11,OK
2023-03-06,ing011,"Truffle Oil",50.00,"Order In-Transit"
2023-03-06,ing012,Mozzarella,79.17,OK
2023-03-06,ing013,"Fresh Spinach",82.35,OK
2023-03-06,ing014,"Italian Sausage",69.23,OK
2023-03-06,ing015,"Roasted Garlic",57.89,"Re-Order Required"
2023-03-06,ing016,"Red Onion",57.69,"Re-Order Required"
2023-03-06,ing017,"Fresh Basil",70.00,OK
2023-03-06,ing018,"Smoked Salmon",-11.11,"Order In-Transit"
2023-03-06,ing019,"Dill Cream Cheese",42.86,"Order In-Transit"
2023-03-06,ing020,Capers,72.73,OK
2023-03-06,ing021,Arugula,82.35,OK
2023-03-06,ing022,"BBQ Brisket",63.64,OK
2023-03-06,ing023,"Cheddar Cheese",50.00,"Order In-Transit"
2023-03-06,ing024,"BBQ Sauce",83.33,OK
2023-03-06,ing025,"Tandoori Chicken",66.67,OK
2023-03-06,ing026,"Mint Yogurt",78.57,OK
2023-03-06,ing027,"Green Chilli",100.00,OK
2023-03-06,ing032,"Cauliflower Florets",90.91,OK
2023-03-06,ing033,"Buffalo Sauce",93.33,OK
2023-03-06,ing034,Ranch,100.00,OK
2023-03-06,ing035,"Garlic Knots",57.58,"Order In-Transit"
2023-03-06,ing036,Kale,95.00,OK
2023-03-06,ing037,Spinach,78.95,OK
2023-03-06,ing038,Avocado,93.33,OK
2023-03-06,ing039,"Mixed Seeds",94.12,OK
2023-03-06,ing040,"Caramel Filling",75.00,OK
2023-03-06,ing041,"Chocolate Syrup",100.00,OK
2023-03-06,ing042,"Espresso Panna Base",84.62,OK
2023-03-06,ing043,"Vanilla Syrup",100.00,OK
2023-03-06,ing044,"Berry Mix",77.27,OK
2023-03-06,ing045,"Oat Crumble",83.33,OK
2023-03-06,ing046,"Mango Sticky Rice Mix",90.00,OK
2023-03-06,ing047,"Cold Brew Coffee",73.33,OK
2023-03-06,ing048,"Cold Brew Coffee 1.5L",66.67,OK
